col_0;symbolindex;instrumenttradingcode;LastTradedPrice;ProduceTime;col_6
;7725791;PQ0003080608;8,42;1.60742E+18;
;7725791;PQ0003080608;8,381;1.60742E+18;
;7725791;PQ0003080608;8,369;1.60742E+18;
;7725791;PQ0003080608;8,369;1.60742E+18;
;7725791;PQ0003080608;8,356;1.60742E+18;
;7725791;PQ0003080608;8,356;1.60742E+18;
;7725791;PQ0003080608;8,356;1.60742E+18;
;7725791;PQ0003080608;8,356;1.60742E+18;
;7725791;PQ0003080608;8,33;1.60742E+18;
;7725791;PQ0003080608;8,33;1.60742E+18;
;7725791;PQ0003080608;8,317;1.60742E+18;
;7725791;PQ0003080608;8,317;1.60742E+18;
;7725791;PQ0003080608;8,33;1.60742E+18;
;7725791;PQ0003080608;8,407;1.60742E+18;
;7725791;PQ0003080608;8,42;1.60742E+18;
;7725791;PQ0003080608;8,356;1.60742E+18;
;7725791;PQ0003080608;8,343;1.60742E+18;
;7725791;PQ0003080608;8,433;1.60742E+18;
;7725791;PQ0003080608;8,471;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,446;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,549;1.60742E+18;
;7725791;PQ0003080608;8,549;1.60742E+18;
;7725791;PQ0003080608;8,343;1.60742E+18;
;7725791;PQ0003080608;8,471;1.60742E+18;
;7725791;PQ0003080608;8,471;1.60742E+18;
;7725791;PQ0003080608;8,42;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,497;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,42;1.60742E+18;
;7725791;PQ0003080608;8,42;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,484;1.60742E+18;
;7725791;PQ0003080608;8,497;1.60742E+18;
;7725791;PQ0003080608;8,42;1.60742E+18;
;7725791;PQ0003080608;8,42;1.60742E+18;
;7725791;PQ0003080608;8,523;1.60742E+18;
;7725791;PQ0003080608;8,523;1.60742E+18;
;7725791;PQ0003080608;8,523;1.60742E+18;
;7725791;PQ0003080608;8,523;1.60742E+18;
;7725791;PQ0003080608;8,523;1.60742E+18;
;7725791;PQ0003080608;8,523;1.60742E+18;
;7725791;PQ0003080608;8,536;1.60742E+18;
;7725791;PQ0003080608;8,549;1.60742E+18;
;7725791;PQ0003080608;8,536;1.60742E+18;
;7725791;PQ0003080608;8,536;1.60742E+18;
;7725791;PQ0003080608;8,536;1.60742E+18;
;7725791;PQ0003080608;8,549;1.60742E+18;
;7725791;PQ0003080608;8,549;1.60742E+18;
;7725791;PQ0003080608;8,536;1.60742E+18;
;7725791;PQ0003080608;8,536;1.60742E+18;
;7725791;PQ0003080608;8,471;1.60743E+18;
;7725791;PQ0003080608;8,433;1.60743E+18;
;7725791;PQ0003080608;8,433;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,369;1.60743E+18;
;7725791;PQ0003080608;8,369;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,433;1.60743E+18;
;7725791;PQ0003080608;8,343;1.60743E+18;
;7725791;PQ0003080608;8,407;1.60743E+18;
;7725791;PQ0003080608;8,369;1.60743E+18;
;7725791;PQ0003080608;8,381;1.60743E+18;
;7725791;PQ0003080608;8,381;1.60743E+18;
;7725791;PQ0003080608;8,381;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,394;1.60743E+18;
;7725791;PQ0003080608;8,394;1.60743E+18;
;7725791;PQ0003080608;8,394;1.60743E+18;
;7725791;PQ0003080608;8,394;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,369;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,369;1.60743E+18;
;7725791;PQ0003080608;8,394;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,497;1.60743E+18;
;7725791;PQ0003080608;8,497;1.60743E+18;
;7725791;PQ0003080608;8,497;1.60743E+18;
;7725791;PQ0003080608;8,497;1.60743E+18;
;7725791;PQ0003080608;8,51;1.60743E+18;
;7725791;PQ0003080608;8,51;1.60743E+18;
;7725791;PQ0003080608;8,51;1.60743E+18;
;7725791;PQ0003080608;8,51;1.60743E+18;
;7725791;PQ0003080608;8,459;1.60743E+18;
;7725791;PQ0003080608;8,523;1.60743E+18;
;7725791;PQ0003080608;8,523;1.60743E+18;
;7725791;PQ0003080608;8,523;1.60743E+18;
;7725791;PQ0003080608;8,523;1.60743E+18;
;7725791;PQ0003080608;8,536;1.60743E+18;
;7725791;PQ0003080608;8,536;1.60743E+18;
;7725791;PQ0003080608;8,536;1.60743E+18;
;7725791;PQ0003080608;8,536;1.60743E+18;
;7725791;PQ0003080608;8,536;1.60743E+18;
;7725791;PQ0003080608;8,536;1.60743E+18;
;7725791;PQ0003080608;8,536;1.60743E+18;
;7725791;PQ0003080608;8,484;1.60743E+18;
;7725791;PQ0003080608;8,446;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,42;1.60743E+18;
;7725791;PQ0003080608;8,369;1.60743E+18;
;7725791;PQ0003080608;8,497;1.60743E+18;
;7725791;PQ0003080608;8,356;1.60743E+18;
;7725791;PQ0003080608;8,381;1.60743E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,394;1.60744E+18;
;7725791;PQ0003080608;8,394;1.60744E+18;
;7725791;PQ0003080608;8,381;1.60744E+18;
;7725791;PQ0003080608;8,381;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,394;1.60744E+18;
;7725791;PQ0003080608;8,394;1.60744E+18;
;7725791;PQ0003080608;8,394;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,394;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,446;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,369;1.60744E+18;
;7725791;PQ0003080608;8,369;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,356;1.60744E+18;
;7725791;PQ0003080608;8,394;1.60744E+18;
;7725791;PQ0003080608;8,394;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,484;1.60744E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,433;1.60744E+18;
;7725791;PQ0003080608;8,484;1.60744E+18;
;7725791;PQ0003080608;8,484;1.60744E+18;
;7725791;PQ0003080608;8,484;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,407;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725791;PQ0003080608;8,42;1.60744E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,231;1.60741E+18;
;7725790;PQ0003079709;23,206;1.60741E+18;
;7725790;PQ0003079709;23,231;1.60741E+18;
;7725790;PQ0003079709;23,231;1.60741E+18;
;7725790;PQ0003079709;23,231;1.60741E+18;
;7725790;PQ0003079709;23,231;1.60741E+18;
;7725790;PQ0003079709;23,231;1.60741E+18;
;7725790;PQ0003079709;23,231;1.60741E+18;
;7725790;PQ0003079709;23,283;1.60741E+18;
;7725790;PQ0003079709;23,283;1.60741E+18;
;7725790;PQ0003079709;23,309;1.60741E+18;
;7725790;PQ0003079709;23,334;1.60741E+18;
;7725790;PQ0003079709;23,334;1.60741E+18;
;7725790;PQ0003079709;23,309;1.60741E+18;
;7725790;PQ0003079709;23,334;1.60741E+18;
;7725790;PQ0003079709;23,334;1.60741E+18;
;7725790;PQ0003079709;23,334;1.60741E+18;
;7725790;PQ0003079709;23,386;1.60741E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,257;1.60742E+18;
;7725790;PQ0003079709;23,257;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,386;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,411;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,36;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,334;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,309;1.60742E+18;
;7725790;PQ0003079709;23,257;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,257;1.60742E+18;
;7725790;PQ0003079709;23,257;1.60742E+18;
;7725790;PQ0003079709;23,257;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,231;1.60742E+18;
;7725790;PQ0003079709;23,231;1.60742E+18;
;7725790;PQ0003079709;23,231;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60742E+18;
;7725790;PQ0003079709;23,283;1.60743E+18;
;7725790;PQ0003079709;23,231;1.60743E+18;
;7725790;PQ0003079709;23,206;1.60743E+18;
;7725790;PQ0003079709;23,231;1.60743E+18;
;7725790;PQ0003079709;23,206;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,206;1.60743E+18;
;7725790;PQ0003079709;23,257;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,231;1.60743E+18;
;7725790;PQ0003079709;23,257;1.60743E+18;
;7725790;PQ0003079709;23,257;1.60743E+18;
;7725790;PQ0003079709;23,257;1.60743E+18;
;7725790;PQ0003079709;23,257;1.60743E+18;
;7725790;PQ0003079709;23,257;1.60743E+18;
;7725790;PQ0003079709;23,257;1.60743E+18;
;7725790;PQ0003079709;23,231;1.60743E+18;
;7725790;PQ0003079709;23,154;1.60743E+18;
;7725790;PQ0003079709;23,129;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60743E+18;
;7725790;PQ0003079709;23,154;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60743E+18;
;7725790;PQ0003079709;23,129;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,051;1.60743E+18;
;7725790;PQ0003079709;23,051;1.60743E+18;
;7725790;PQ0003079709;23,077;1.60743E+18;
;7725790;PQ0003079709;23,051;1.60743E+18;
;7725790;PQ0003079709;23,051;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60743E+18;
;7725790;PQ0003079709;23,129;1.60743E+18;
;7725790;PQ0003079709;23,129;1.60743E+18;
;7725790;PQ0003079709;23,129;1.60743E+18;
;7725790;PQ0003079709;23,129;1.60743E+18;
;7725790;PQ0003079709;23,129;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,18;1.60743E+18;
;7725790;PQ0003079709;23,154;1.60743E+18;
;7725790;PQ0003079709;23,154;1.60743E+18;
;7725790;PQ0003079709;23,154;1.60743E+18;
;7725790;PQ0003079709;23,103;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;23;1.60744E+18;
;7725790;PQ0003079709;23;1.60744E+18;
;7725790;PQ0003079709;23;1.60744E+18;
;7725790;PQ0003079709;23;1.60744E+18;
;7725790;PQ0003079709;23;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,103;1.60744E+18;
;7725790;PQ0003079709;23,103;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,026;1.60744E+18;
;7725790;PQ0003079709;23,051;1.60744E+18;
;7725790;PQ0003079709;23,077;1.60744E+18;
;7725790;PQ0003079709;23;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725790;PQ0003079709;22,974;1.60744E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,763;1.60741E+18;
;7725789;PQ0003078800;164,891;1.60741E+18;
;7725789;PQ0003078800;164,891;1.60741E+18;
;7725789;PQ0003078800;164,827;1.60741E+18;
;7725789;PQ0003078800;165,599;1.60741E+18;
;7725789;PQ0003078800;164,827;1.60741E+18;
;7725789;PQ0003078800;164,827;1.60741E+18;
;7725789;PQ0003078800;164,827;1.60741E+18;
;7725789;PQ0003078800;164,699;1.60741E+18;
;7725789;PQ0003078800;164,699;1.60741E+18;
;7725789;PQ0003078800;164,506;1.60741E+18;
